,0,1,2,3,4,5,6,7,8
79,0.5,0.49,0.46,0.22,0.5,0.0,0.53,0.25,0
80,0.6,0.47,0.45,0.22,0.5,0.0,0.51,0.29,0
81,0.45,0.52,0.5,0.12,0.5,0.0,0.6,0.22,0
82,0.26,0.5,0.33,0.28,0.5,0.0,0.51,0.22,0
83,0.49,0.6,0.3,0.34,0.5,0.0,0.5,0.43,0
84,0.25,0.48,0.45,0.32,0.5,0.0,0.4,0.22,0
85,0.49,0.42,0.56,0.55,0.5,0.0,0.42,0.25,0
86,0.48,0.58,0.47,0.17,0.5,0.0,0.53,0.74,0
87,0.63,0.64,0.45,0.26,0.5,0.0,0.43,0.22,0
88,0.35,0.49,0.47,0.22,0.5,0.0,0.5,0.28,0
89,0.53,0.44,0.51,0.33,0.5,0.0,0.52,0.22,0
90,0.47,0.52,0.5,0.4,0.5,0.0,0.41,0.22,0
91,0.44,0.39,0.53,0.14,0.5,0.0,0.54,0.44,0
92,0.58,0.45,0.48,0.24,0.5,0.0,0.52,0.37,0
93,0.44,0.49,0.49,0.27,0.5,0.0,0.52,0.22,0
94,0.57,0.53,0.53,0.34,0.5,0.0,0.53,0.22,0
95,0.68,0.53,0.44,0.31,0.5,0.0,0.51,0.22,0
96,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,0
97,0.51,0.48,0.51,0.19,0.5,0.0,0.51,0.27,0
98,0.52,0.56,0.54,0.53,0.5,0.0,0.45,0.22,0
99,0.51,0.4,0.5,0.28,0.5,0.0,0.48,0.27,0
100,0.51,0.49,0.48,0.55,0.5,0.0,0.52,0.58,0
101,0.52,0.46,0.56,0.2,0.5,0.0,0.5,0.22,0
102,0.69,0.39,0.52,0.12,0.5,0.0,0.38,0.35,0
103,0.46,0.44,0.58,0.17,0.5,0.0,0.55,0.22,0
104,0.61,0.5,0.61,0.21,0.5,0.0,0.55,0.54,0
105,0.6,0.59,0.47,0.47,0.5,0.0,0.53,0.22,0
106,0.42,0.37,0.54,0.17,0.5,0.0,0.51,0.22,0
107,0.47,0.54,0.37,0.14,0.5,0.0,0.5,0.22,0
108,0.46,0.46,0.53,0.23,0.5,0.0,0.51,0.22,0
109,0.45,0.58,0.59,0.44,0.5,0.0,0.56,0.22,0
110,0.47,0.39,0.5,0.11,0.5,0.0,0.49,0.4,0
111,0.62,0.42,0.47,0.16,0.5,0.0,0.52,0.22,0
112,0.27,0.41,0.24,0.2,0.5,0.0,0.49,0.22,0
113,0.38,0.46,0.52,0.75,0.5,0.0,0.5,0.26,0
114,0.36,0.4,0.53,0.48,0.5,0.0,0.48,0.22,0
115,0.37,0.3,0.62,0.43,0.5,0.0,0.44,0.39,0
116,0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,0
117,0.66,0.52,0.52,0.44,0.5,0.0,0.56,0.27,0
118,0.51,0.42,0.56,0.38,0.5,0.0,0.46,0.22,0
119,0.41,0.3,0.49,0.28,0.5,0.0,0.54,0.22,0
120,0.52,0.62,0.54,0.19,0.5,0.0,0.5,0.22,0
121,0.25,0.26,0.53,0.17,0.5,0.0,0.45,0.22,0
122,0.53,0.5,0.54,0.56,0.5,0.0,0.49,0.41,0
123,0.45,0.4,0.56,0.14,0.5,0.0,0.54,0.22,0
124,0.65,0.58,0.53,0.21,0.5,0.0,0.51,0.22,0
125,0.47,0.61,0.32,0.27,0.5,0.0,0.5,0.3,0
126,0.51,0.46,0.41,0.36,0.5,0.0,0.49,0.22,0
127,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11,0
128,0.62,0.33,0.49,0.24,0.5,0.0,0.51,0.42,0
129,0.5,0.62,0.54,0.66,0.5,0.0,0.49,0.22,0
130,0.59,0.53,0.43,0.44,0.5,0.0,0.5,0.22,0
131,0.59,0.46,0.48,0.46,0.5,0.0,0.49,0.22,0
132,0.63,0.56,0.45,0.58,0.5,0.0,0.51,0.22,0
133,0.52,0.51,0.51,0.54,0.5,0.0,0.55,0.27,0
134,0.57,0.61,0.45,0.26,0.5,0.0,0.5,0.22,0
135,0.48,0.45,0.59,0.35,0.5,0.0,0.55,0.3,0
136,0.51,0.51,0.32,0.27,0.5,0.0,0.54,0.22,0
137,0.56,0.55,0.57,0.15,0.5,0.0,0.54,0.25,0
138,0.55,0.51,0.54,0.2,0.5,0.0,0.56,0.22,0
139,0.49,0.38,0.56,0.09,0.5,0.0,0.46,0.22,0
140,0.49,0.45,0.54,0.4,0.5,0.0,0.55,0.22,0
141,0.54,0.55,0.55,0.4,0.5,0.0,0.53,0.22,0
142,0.38,0.42,0.31,0.35,0.5,0.0,0.52,0.22,0
143,0.44,0.55,0.51,0.16,0.5,0.0,0.6,0.22,0
144,0.5,0.62,0.52,0.3,0.5,0.0,0.56,0.22,0
145,0.54,0.48,0.55,0.33,0.5,0.0,0.55,0.4,0
146,0.57,0.47,0.48,0.17,0.5,0.0,0.52,0.26,0
147,0.35,0.45,0.43,0.11,0.5,0.0,0.56,0.22,0
148,0.59,0.46,0.55,0.17,0.5,0.0,0.52,0.25,0
149,0.27,0.56,0.56,0.18,0.5,0.0,0.52,0.22,0
150,0.48,0.39,0.51,0.21,0.5,0.0,0.52,0.28,0
151,0.61,0.55,0.51,0.26,0.5,0.0,0.52,0.22,0
152,0.35,0.36,0.57,0.17,0.5,0.0,0.52,0.22,0
153,0.53,0.48,0.51,0.18,0.5,0.0,0.52,0.27,0
154,0.6,0.5,0.44,0.61,0.5,0.0,0.47,0.22,0
155,0.42,0.44,0.48,0.54,0.5,0.0,0.48,0.22,0
156,0.56,0.46,0.51,0.25,0.5,0.0,0.54,0.22,0
157,0.4,0.45,0.57,0.18,0.5,0.0,0.56,0.26,0
158,0.46,0.35,0.69,0.18,0.5,0.0,0.3,0.25,0
159,0.34,0.34,0.65,0.4,0.5,0.0,0.32,0.16,0
160,0.45,0.41,0.49,0.14,1.0,0.0,0.53,0.3,0
161,0.57,0.44,0.42,0.2,0.5,0.0,0.54,0.22,0
162,0.59,0.6,0.49,0.43,0.5,0.0,0.53,0.31,0
163,0.64,0.53,0.59,0.14,0.5,0.0,0.53,0.22,0
164,0.58,0.53,0.33,0.26,0.5,0.0,0.51,0.22,0
165,0.45,0.47,0.53,0.15,0.5,0.0,0.52,0.27,0
166,0.59,0.58,0.46,0.19,0.5,0.0,0.56,0.27,0
167,0.46,0.38,0.51,0.2,0.5,0.0,0.51,0.22,0
168,0.63,0.67,0.57,0.24,0.5,0.0,0.49,0.22,0
169,0.45,0.4,0.5,0.16,0.5,0.0,0.5,0.22,0
170,0.5,0.58,0.46,0.46,0.5,0.0,0.46,0.22,0
171,0.49,0.43,0.48,0.15,0.5,0.0,0.55,0.25,0
172,0.43,0.57,0.51,0.49,0.5,0.0,0.48,0.22,0
173,0.45,0.5,0.57,0.29,0.5,0.0,0.44,0.11,0
174,0.47,0.61,0.5,0.23,0.5,0.0,0.49,0.22,0
175,0.44,0.35,0.55,0.14,0.5,0.0,0.52,0.22,0
176,0.44,0.51,0.53,0.3,0.5,0.0,0.53,0.22,0
177,0.51,0.58,0.54,0.29,0.5,0.0,0.53,0.22,0
178,0.53,0.59,0.48,0.14,0.5,0.0,0.51,0.22,0
179,0.42,0.44,0.33,0.17,0.5,0.0,0.54,0.27,0
180,0.6,0.51,0.49,0.18,0.5,0.0,0.53,0.38,0
181,0.61,0.73,0.5,0.58,0.5,0.0,0.5,0.22,0
182,0.42,0.65,0.58,0.34,0.5,0.0,0.5,0.22,0
183,0.68,0.5,0.55,0.65,0.5,0.0,0.46,0.31,0
184,0.25,0.42,0.21,0.14,0.5,0.0,0.41,0.22,0
185,0.64,0.44,0.51,0.35,0.5,0.0,0.53,0.22,0
186,0.62,0.58,0.46,0.13,0.5,0.0,0.53,0.22,0
187,0.39,0.55,0.48,0.31,0.5,0.0,0.54,0.29,0
188,0.45,0.43,0.5,0.25,0.5,0.0,0.47,0.22,0
189,0.52,0.65,0.36,0.37,0.5,0.0,0.52,0.34,0
190,0.56,0.48,0.5,0.17,0.5,0.0,0.51,0.26,0
191,0.42,0.5,0.64,0.13,0.5,0.0,0.49,0.22,0
192,0.41,0.47,0.58,0.62,0.5,0.0,0.5,0.22,0
193,0.51,0.68,0.49,0.59,0.5,0.0,0.54,0.27,0
194,0.58,0.51,0.49,0.27,0.5,0.0,0.57,0.29,0
195,0.49,0.31,0.43,0.24,0.5,0.0,0.54,0.22,0
196,0.4,0.62,0.52,0.31,0.5,0.0,0.49,0.31,0
197,0.47,0.65,0.54,0.62,0.5,0.0,0.53,0.36,0
198,0.43,0.46,0.5,0.21,0.5,0.0,0.49,0.34,0
199,0.41,0.49,0.55,0.13,0.5,0.0,0.55,0.22,0
200,0.52,0.54,0.47,0.49,0.5,0.0,0.54,0.22,0
201,0.64,0.57,0.57,0.27,0.5,0.0,0.37,0.22,0
202,0.8,0.46,0.5,0.15,0.5,0.0,0.53,0.22,0
203,0.46,0.59,0.38,0.12,0.5,0.0,0.5,0.22,0
204,0.45,0.53,0.47,0.43,0.5,0.0,0.5,0.27,0
205,0.54,0.51,0.54,0.52,0.5,0.0,0.47,0.25,0
206,0.39,0.37,0.33,0.23,0.5,0.0,0.53,0.26,0
207,0.52,0.5,0.59,0.31,0.5,0.0,0.5,0.22,0
208,0.44,0.44,0.67,0.35,0.5,0.0,0.48,0.26,0
209,0.49,0.46,0.34,0.21,0.5,0.0,0.55,0.22,0
210,0.4,0.42,0.71,0.21,0.5,0.0,0.54,0.32,0
211,0.45,0.53,0.51,0.42,0.5,0.0,0.52,0.22,0
212,0.58,0.61,0.47,0.13,0.5,0.0,0.48,0.22,0
213,0.57,0.54,0.32,0.15,0.5,0.0,0.52,0.25,0
214,0.52,0.43,0.61,0.22,0.5,0.0,0.45,0.22,0
215,0.45,0.66,0.39,0.11,0.5,0.0,0.54,0.22,0
216,0.34,0.54,0.54,0.13,0.5,0.0,0.52,0.22,0
217,0.41,0.4,0.56,0.17,0.5,0.0,0.56,0.22,0
218,0.58,0.52,0.61,0.33,0.5,0.0,0.38,0.11,0
219,0.6,0.5,0.57,0.25,0.5,0.0,0.41,0.26,0
220,0.39,0.81,0.35,0.28,0.5,0.0,0.51,0.45,0
221,0.57,0.4,0.62,0.3,0.5,0.0,0.48,0.11,0
222,0.72,0.37,0.63,0.38,0.5,0.0,0.4,0.14,0
223,0.53,0.42,0.58,0.29,0.5,0.0,0.5,0.22,0
224,0.27,0.43,0.5,0.13,0.5,0.0,0.54,0.31,0
225,0.66,0.6,0.52,0.19,0.5,0.0,0.69,0.22,0
226,0.37,0.58,0.44,0.51,0.5,0.0,0.44,0.22,0
227,0.5,0.48,0.48,0.23,0.5,0.0,0.53,0.68,0
228,0.3,0.56,0.55,0.18,0.5,0.0,0.5,0.22,0
229,0.56,0.52,0.55,0.19,0.5,0.0,0.54,0.22,0
230,0.66,0.62,0.52,0.17,0.5,0.0,0.49,0.22,0
231,0.43,0.32,0.5,0.29,0.5,0.0,0.5,0.22,0
232,0.4,0.45,0.42,0.17,0.5,0.0,0.54,0.26,0
233,0.28,0.48,0.36,0.16,0.5,0.0,0.53,0.22,0
234,0.26,0.3,0.37,0.15,0.5,0.0,0.53,0.25,0
235,0.47,0.5,0.6,0.63,0.5,0.0,0.38,0.16,0
236,0.35,0.4,0.53,0.18,0.5,0.0,0.42,0.38,0
237,0.42,0.47,0.52,0.41,0.5,0.0,0.53,0.32,0
238,0.42,0.46,0.44,0.17,0.5,0.0,0.51,0.42,0
239,0.52,0.4,0.6,0.12,0.5,0.0,0.55,0.22,0
240,0.47,0.49,0.6,0.15,0.5,0.0,0.38,0.22,0
241,0.41,0.51,0.58,0.15,0.5,0.0,0.45,0.27,0
242,0.64,0.53,0.45,0.13,0.5,0.0,0.53,0.22,0
243,0.72,0.61,0.37,0.3,0.5,0.0,0.57,0.22,0
244,0.37,0.33,0.5,0.12,0.5,0.0,0.51,0.54,0
245,0.46,0.45,0.56,0.16,0.5,0.0,0.56,0.22,0
246,0.43,0.33,0.67,0.12,0.5,0.0,0.45,0.23,0
247,0.57,0.35,0.5,0.43,0.5,0.0,0.53,0.22,0
248,0.53,0.44,0.51,0.33,0.5,0.0,0.55,0.22,0
249,0.47,0.56,0.53,0.44,0.5,0.0,0.53,0.22,0
250,0.7,0.84,0.49,0.28,1.0,0.0,0.58,0.22,0
251,0.47,0.59,0.43,0.13,0.5,0.0,0.56,0.3,0
252,0.6,0.59,0.45,0.23,0.5,0.0,0.55,0.22,0
253,0.75,0.69,0.48,0.13,0.5,0.0,0.57,0.4,0
254,0.67,0.68,0.46,0.29,0.5,0.0,0.46,0.22,0
255,0.42,0.35,0.54,0.18,0.5,0.0,0.56,0.22,0
256,0.54,0.48,0.44,0.08,0.5,0.0,0.52,0.27,0
257,0.53,0.68,0.34,0.42,0.5,0.0,0.54,0.27,0
258,0.32,0.47,0.55,0.25,0.5,0.0,0.49,0.22,0
259,0.48,0.5,0.56,0.11,0.5,0.0,0.33,0.22,0
260,0.57,0.36,0.51,0.25,0.5,0.0,0.54,0.25,0
261,0.44,0.42,0.6,0.21,0.5,0.0,0.57,0.22,0
262,0.55,0.66,0.57,0.32,0.5,0.0,0.57,0.34,0
263,0.7,0.65,0.54,0.28,0.5,0.0,0.6,0.4,0
264,0.58,0.57,0.54,0.69,0.5,0.0,0.54,0.22,0
265,0.45,0.43,0.63,0.4,0.5,0.0,0.59,0.11,0
266,0.39,0.44,0.35,0.16,0.5,0.0,0.55,0.22,0
267,0.42,0.58,0.41,0.65,0.5,0.0,0.46,0.26,0
268,0.59,0.43,0.52,0.19,0.5,0.0,0.55,0.27,0
269,0.51,0.38,0.42,0.21,0.5,0.0,0.46,0.34,0
270,0.4,0.74,0.49,0.16,0.5,0.0,0.51,0.22,0
271,0.44,0.56,0.52,0.18,0.5,0.0,0.5,0.11,0
272,0.58,0.38,0.4,0.21,0.5,0.0,0.5,0.22,0
273,0.51,0.59,0.55,0.21,0.5,0.0,0.52,0.22,0
274,0.55,0.46,0.53,0.11,0.5,0.0,0.52,0.48,0
275,0.63,0.53,0.54,0.4,0.5,0.0,0.5,0.22,0
276,0.36,0.46,0.43,0.19,0.5,0.0,0.48,0.22,0
277,0.44,0.59,0.36,0.16,0.5,0.0,0.52,0.22,0
278,0.58,0.53,0.38,0.18,0.5,0.0,0.52,0.22,0
279,0.35,0.5,0.44,0.27,0.5,0.0,0.51,0.22,0
280,0.51,0.48,0.46,0.29,0.5,0.0,0.54,0.22,0
281,0.46,0.71,0.48,0.53,0.5,0.0,0.53,0.22,0
282,0.51,0.46,0.4,0.65,0.5,0.0,0.49,0.22,0
283,0.4,0.39,0.6,0.15,0.5,0.0,0.58,0.3,0
284,0.43,0.45,0.37,0.12,0.5,0.0,0.48,0.22,0
285,0.41,0.45,0.46,0.23,0.5,0.0,0.5,0.7,0
286,0.5,0.34,0.62,0.19,0.5,0.0,0.57,0.22,0
287,0.41,0.48,0.38,0.13,0.5,0.0,0.51,0.35,0
288,0.44,0.53,0.53,0.37,0.5,0.0,0.51,0.22,0
289,0.42,0.43,0.56,0.1,0.5,0.0,0.49,0.22,0
290,0.66,0.54,0.53,0.17,0.5,0.0,0.54,0.22,0
291,0.46,0.49,0.58,0.23,0.5,0.0,0.44,0.22,0
292,0.57,0.61,0.55,0.27,0.5,0.0,0.44,0.21,0
293,0.45,0.56,0.53,0.32,0.5,0.0,0.57,0.22,0
294,0.38,0.61,0.61,0.12,0.5,0.0,0.53,0.47,0
295,0.44,0.54,0.51,0.16,0.5,0.0,0.58,0.22,0
296,0.37,0.36,0.56,0.18,0.5,0.0,0.48,0.26,0
297,0.53,0.51,0.55,0.57,0.5,0.0,0.46,0.22,0
298,0.41,0.54,0.58,0.2,0.5,0.0,0.52,0.22,0
299,0.51,0.48,0.51,0.26,0.5,0.0,0.51,0.27,0
300,0.57,0.6,0.54,0.17,0.5,0.0,0.52,0.22,0
301,0.32,0.42,0.52,0.24,0.5,0.0,0.6,0.22,0
302,0.48,0.48,0.56,0.18,0.5,0.0,0.58,0.22,0
303,0.49,0.55,0.35,0.23,0.5,0.0,0.57,0.22,0
304,0.61,0.48,0.54,0.25,0.5,0.0,0.5,0.22,0
305,0.52,0.51,0.48,0.12,0.5,0.0,0.54,0.31,0
306,0.55,0.69,0.51,0.12,0.5,0.0,0.51,0.22,0
307,0.49,0.4,0.58,0.23,0.5,0.0,0.47,0.27,0
308,0.73,0.59,0.35,0.15,0.5,0.0,0.54,0.22,0
309,0.72,0.62,0.34,0.29,0.5,0.0,0.56,0.28,0
310,0.33,0.49,0.46,0.22,0.5,0.0,0.53,0.33,0
311,0.53,0.61,0.51,0.49,0.5,0.0,0.54,0.27,0
312,0.48,0.35,0.42,0.21,0.5,0.0,0.57,0.22,0
313,0.59,0.58,0.47,0.61,0.5,0.0,0.44,0.3,0
314,0.45,0.55,0.54,0.66,0.5,0.0,0.47,0.22,0
315,0.51,0.52,0.58,0.17,0.5,0.0,0.47,0.28,0
316,0.57,0.57,0.44,0.37,0.5,0.0,0.52,0.25,0
317,0.8,0.82,0.57,0.26,0.5,0.0,0.57,0.27,0
318,0.4,0.51,0.42,0.13,0.5,0.0,0.45,0.25,0
319,0.37,0.3,0.62,0.43,0.5,0.0,0.44,0.39,0
320,0.19,0.41,0.55,0.13,0.5,0.0,0.52,0.25,0
321,0.43,0.33,0.67,0.12,0.5,0.0,0.43,0.23,0
322,0.59,0.48,0.5,0.14,0.5,0.0,0.45,0.25,0
323,0.32,0.32,0.52,0.18,0.5,0.0,0.48,0.34,0
324,0.57,0.61,0.55,0.67,0.5,0.0,0.48,0.22,0
325,0.46,0.38,0.47,0.22,0.5,0.0,0.52,0.27,0
326,0.41,0.54,0.39,0.2,0.5,0.0,0.51,0.22,0
327,0.28,0.51,0.55,0.19,0.5,0.0,0.57,0.22,0
328,0.51,0.63,0.3,0.35,0.5,0.0,0.53,0.27,0
329,0.4,0.48,0.5,0.17,0.5,0.0,0.54,0.5,0
330,0.57,0.58,0.58,0.35,0.5,0.0,0.49,0.22,0
331,0.58,0.62,0.54,0.17,0.5,0.0,0.48,0.22,0
332,0.68,0.68,0.35,0.16,0.5,0.0,0.62,0.22,0
333,0.61,0.54,0.49,0.19,0.5,0.0,0.54,0.47,0
334,0.61,0.48,0.56,0.19,0.5,0.0,0.53,0.31,0
335,0.36,0.68,0.38,0.08,0.5,0.0,0.53,0.25,0
336,0.39,0.37,0.33,0.23,0.5,0.0,0.52,0.26,0
337,0.38,0.4,0.66,0.35,0.5,0.0,0.43,0.11,0
338,0.56,0.59,0.45,0.15,0.5,0.0,0.54,0.22,0
339,0.47,0.6,0.35,0.21,0.5,0.0,0.52,0.22,0
340,0.44,0.43,0.34,0.21,0.5,0.0,0.55,0.4,0
341,0.48,0.41,0.52,0.33,0.5,0.0,0.51,0.26,0
342,0.51,0.46,0.49,0.21,0.5,0.0,0.55,0.22,0
343,0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,0
344,0.39,0.47,0.49,0.2,0.5,0.0,0.53,0.26,0
345,0.42,0.32,0.48,0.16,0.5,0.0,0.55,0.22,0
346,0.6,0.54,0.54,0.53,0.5,0.0,0.52,0.27,0
347,0.41,0.4,0.59,0.47,0.5,0.0,0.48,0.43,0
348,0.55,0.53,0.54,0.4,0.5,0.0,0.48,0.22,0
349,0.52,0.5,0.6,0.2,0.5,0.0,0.52,0.22,0
350,0.5,0.55,0.52,0.16,0.5,0.0,0.51,0.31,0
351,0.39,0.65,0.57,0.19,0.5,0.0,0.44,0.25,0
352,0.59,0.57,0.43,0.26,0.5,0.0,0.51,0.22,0
353,0.48,0.48,0.5,0.47,0.5,0.0,0.55,0.22,0
354,0.56,0.44,0.56,0.19,0.5,0.0,0.54,0.22,0
355,0.45,0.48,0.63,0.67,0.5,0.0,0.48,0.22,0
356,0.62,0.43,0.49,0.29,0.5,0.0,0.5,0.27,0
357,0.39,0.58,0.5,0.1,0.5,0.0,0.51,0.25,0
358,0.52,0.45,0.53,0.34,0.5,0.0,0.52,0.44,0
359,0.5,0.46,0.64,0.36,0.5,0.0,0.49,0.22,0
360,0.5,0.52,0.6,0.51,0.5,0.0,0.48,0.22,0
361,0.63,0.47,0.56,0.12,0.5,0.0,0.5,0.22,0
362,0.37,0.41,0.45,0.14,0.5,0.0,0.47,0.22,0
363,0.3,0.37,0.4,0.45,0.5,0.0,0.48,0.41,0
364,0.59,0.56,0.5,0.48,0.5,0.0,0.46,0.22,0
365,0.36,0.35,0.47,0.22,0.5,0.0,0.44,0.31,0
366,0.66,0.55,0.54,0.18,0.5,0.0,0.43,0.22,0
367,0.51,0.51,0.52,0.51,0.5,0.0,0.54,0.22,0
368,0.63,0.61,0.41,0.22,0.5,0.0,0.51,0.22,0
369,0.67,0.62,0.54,0.43,0.5,0.0,0.53,0.22,0
370,0.38,0.4,0.59,0.25,0.5,0.0,0.44,0.22,0
371,0.46,0.53,0.52,0.15,0.5,0.0,0.58,0.22,0
372,0.37,0.42,0.51,0.11,0.5,0.0,0.57,0.22,0
373,0.44,0.34,0.55,0.18,0.5,0.0,0.52,0.22,0
374,0.23,0.29,0.46,0.0,0.5,0.0,0.43,0.31,0
375,0.47,0.46,0.49,0.27,0.5,0.0,0.59,0.22,0
376,0.53,0.52,0.49,0.27,0.5,0.0,0.51,0.22,0
377,0.38,0.48,0.57,0.3,0.5,0.0,0.41,0.11,0
378,0.38,0.49,0.53,0.19,0.5,0.0,0.5,0.22,0
379,0.4,0.44,0.5,0.13,0.5,0.0,0.52,0.39,0
380,0.43,0.57,0.53,0.53,0.5,0.0,0.53,0.25,0
381,0.49,0.45,0.53,0.16,0.5,0.0,0.49,0.31,0
382,0.61,0.59,0.47,0.49,0.5,0.0,0.54,0.22,0
383,0.36,0.58,0.35,0.24,0.5,0.0,0.44,0.22,0
384,0.55,0.46,0.47,0.15,0.5,0.0,0.47,0.22,0
385,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11,0
386,0.54,0.55,0.34,0.31,0.5,0.0,0.54,0.22,0
